x,y,width,height,color
21,462,20,20,"[129, 209, 75, 82]"
21,483,20,20,"[237, 173, 62]"
21,504,20,20,"[75, 77, 255]"
21,525,20,20,"[237, 173, 62]"
21,546,20,20,"[75, 77, 255]"
21,567,20,20,"[75, 77, 255]"
21,588,20,20,"[75, 77, 255]"
21,609,20,20,"[237, 173, 62]"
21,630,20,20,"[75, 77, 255]"
21,651,20,20,"[237, 173, 62]"
21,672,20,20,"[75, 77, 255]"
21,693,20,20,"[129, 209, 75, 82]"
21,714,20,20,"[129, 209, 75, 82]"
21,735,20,20,"[237, 173, 62]"
21,756,20,20,"[237, 173, 62]"
21,777,20,20,"[129, 209, 75, 82]"
21,798,20,20,"[75, 77, 255]"
21,819,20,20,"[237, 173, 62]"
21,840,20,20,"[129, 209, 75, 82]"
21,861,20,20,"[129, 209, 75, 82]"
42,0,20,20,"[237, 173, 62]"
42,21,20,20,"[75, 77, 255]"
42,42,20,20,"[129, 209, 75, 82]"
42,63,20,20,"[129, 209, 75, 82]"
42,84,20,20,"[75, 77, 255]"
42,105,20,20,"[237, 173, 62]"
42,126,20,20,"[75, 77, 255]"
42,147,20,20,"[129, 209, 75, 82]"
42,168,20,20,"[129, 209, 75, 82]"
42,189,20,20,"[237, 173, 62]"
42,210,20,20,"[75, 77, 255]"
42,231,20,20,"[75, 77, 255]"
42,252,20,20,"[129, 209, 75, 82]"
42,273,20,20,"[129, 209, 75, 82]"
42,294,20,20,"[237, 173, 62]"
42,315,20,20,"[75, 77, 255]"
42,336,20,20,"[237, 173, 62]"
42,357,20,20,"[237, 173, 62]"
42,378,20,20,"[129, 209, 75, 82]"
42,399,20,20,"[75, 77, 255]"
42,420,20,20,"[129, 209, 75, 82]"
42,441,20,20,"[75, 77, 255]"
42,462,20,20,"[75, 77, 255]"
42,483,20,20,"[75, 77, 255]"
42,504,20,20,"[129, 209, 75, 82]"
42,525,20,20,"[237, 173, 62]"
42,546,20,20,"[129, 209, 75, 82]"
42,567,20,20,"[129, 209, 75, 82]"
42,588,20,20,"[129, 209, 75, 82]"
42,609,20,20,"[129, 209, 75, 82]"
42,630,20,20,"[75, 77, 255]"
42,651,20,20,"[237, 173, 62]"
42,672,20,20,"[129, 209, 75, 82]"
42,693,20,20,"[237, 173, 62]"
42,714,20,20,"[75, 77, 255]"
42,735,20,20,"[75, 77, 255]"
42,756,20,20,"[237, 173, 62]"
42,777,20,20,"[237, 173, 62]"
42,798,20,20,"[129, 209, 75, 82]"
42,819,20,20,"[129, 209, 75, 82]"
42,840,20,20,"[237, 173, 62]"
42,861,20,20,"[75, 77, 255]"
63,0,20,20,"[237, 173, 62]"
63,21,20,20,"[237, 173, 62]"
63,42,20,20,"[237, 173, 62]"
63,63,20,20,"[237, 173, 62]"
63,84,20,20,"[237, 173, 62]"
63,105,20,20,"[75, 77, 255]"
63,126,20,20,"[129, 209, 75, 82]"
63,147,20,20,"[75, 77, 255]"
63,168,20,20,"[75, 77, 255]"
63,189,20,20,"[129, 209, 75, 82]"
63,210,20,20,"[129, 209, 75, 82]"
63,231,20,20,"[237, 173, 62]"
63,252,20,20,"[237, 173, 62]"
63,273,20,20,"[237, 173, 62]"
63,294,20,20,"[75, 77, 255]"
63,315,20,20,"[75, 77, 255]"
63,336,20,20,"[237, 173, 62]"
63,357,20,20,"[75, 77, 255]"
63,378,20,20,"[75, 77, 255]"
63,399,20,20,"[237, 173, 62]"
63,420,20,20,"[75, 77, 255]"
63,441,20,20,"[129, 209, 75, 82]"
63,462,20,20,"[75, 77, 255]"
63,483,20,20,"[237, 173, 62]"
63,504,20,20,"[75, 77, 255]"
63,525,20,20,"[75, 77, 255]"
63,546,20,20,"[75, 77, 255]"
63,567,20,20,"[237, 173, 62]"
63,588,20,20,"[75, 77, 255]"
63,609,20,20,"[129, 209, 75, 82]"
63,630,20,20,"[75, 77, 255]"
63,651,20,20,"[129, 209, 75, 82]"
63,672,20,20,"[237, 173, 62]"
63,693,20,20,"[75, 77, 255]"
63,714,20,20,"[75, 77, 255]"
63,735,20,20,"[237, 173, 62]"
63,756,20,20,"[237, 173, 62]"
63,777,20,20,"[129, 209, 75, 82]"
63,798,20,20,"[75, 77, 255]"
63,819,20,20,"[75, 77, 255]"
63,840,20,20,"[129, 209, 75, 82]"
63,861,20,20,"[237, 173, 62]"
84,0,20,20,"[237, 173, 62]"
84,21,20,20,"[129, 209, 75, 82]"
84,42,20,20,"[75, 77, 255]"
84,63,20,20,"[129, 209, 75, 82]"
84,84,20,20,"[75, 77, 255]"
84,105,20,20,"[129, 209, 75, 82]"
84,126,20,20,"[129, 209, 75, 82]"
84,147,20,20,"[129, 209, 75, 82]"
84,168,20,20,"[129, 209, 75, 82]"
84,189,20,20,"[237, 173, 62]"
84,210,20,20,"[129, 209, 75, 82]"
84,231,20,20,"[129, 209, 75, 82]"
84,252,20,20,"[75, 77, 255]"
84,273,20,20,"[129, 209, 75, 82]"
84,294,20,20,"[237, 173, 62]"
84,315,20,20,"[129, 209, 75, 82]"
84,336,20,20,"[237, 173, 62]"
84,357,20,20,"[237, 173, 62]"
84,378,20,20,"[75, 77, 255]"
84,399,20,20,"[129, 209, 75, 82]"
84,420,20,20,"[237, 173, 62]"
84,441,20,20,"[129, 209, 75, 82]"
84,462,20,20,"[237, 173, 62]"
84,483,20,20,"[129, 209, 75, 82]"
84,504,20,20,"[237, 173, 62]"
84,525,20,20,"[75, 77, 255]"
84,546,20,20,"[129, 209, 75, 82]"
84,567,20,20,"[75, 77, 255]"
84,588,20,20,"[237, 173, 62]"
84,609,20,20,"[75, 77, 255]"
84,630,20,20,"[129, 209, 75, 82]"
84,651,20,20,"[129, 209, 75, 82]"
84,672,20,20,"[129, 209, 75, 82]"
84,693,20,20,"[129, 209, 75, 82]"
84,714,20,20,"[75, 77, 255]"
84,735,20,20,"[75, 77, 255]"
84,756,20,20,"[129, 209, 75, 82]"
84,777,20,20,"[75, 77, 255]"
84,798,20,20,"[129, 209, 75, 82]"
84,819,20,20,"[75, 77, 255]"
84,840,20,20,"[237, 173, 62]"
84,861,20,20,"[237, 173, 62]"
105,0,20,20,"[75, 77, 255]"
105,21,20,20,"[75, 77, 255]"
105,42,20,20,"[75, 77, 255]"
105,63,20,20,"[237, 173, 62]"
105,84,20,20,"[237, 173, 62]"
105,105,20,20,"[129, 209, 75, 82]"
105,126,20,20,"[237, 173, 62]"
105,147,20,20,"[129, 209, 75, 82]"
105,168,20,20,"[75, 77, 255]"
105,189,20,20,"[75, 77, 255]"
105,210,20,20,"[237, 173, 62]"
105,231,20,20,"[237, 173, 62]"
105,252,20,20,"[237, 173, 62]"
105,273,20,20,"[129, 209, 75, 82]"
105,294,20,20,"[237, 173, 62]"
105,315,20,20,"[237, 173, 62]"
105,336,20,20,"[237, 173, 62]"
105,357,20,20,"[129, 209, 75, 82]"
105,378,20,20,"[129, 209, 75, 82]"
105,399,20,20,"[75, 77, 255]"
105,420,20,20,"[129, 209, 75, 82]"
105,441,20,20,"[129, 209, 75, 82]"
105,462,20,20,"[75, 77, 255]"
105,483,20,20,"[75, 77, 255]"
105,504,20,20,"[237, 173, 62]"
105,525,20,20,"[129, 209, 75, 82]"
105,546,20,20,"[129, 209, 75, 82]"
105,567,20,20,"[237, 173, 62]"
105,588,20,20,"[129, 209, 75, 82]"
105,609,20,20,"[75, 77, 255]"
105,630,20,20,"[237, 173, 62]"
105,651,20,20,"[75, 77, 255]"
105,672,20,20,"[237, 173, 62]"
105,693,20,20,"[75, 77, 255]"
105,714,20,20,"[75, 77, 255]"
105,735,20,20,"[75, 77, 255]"
105,756,20,20,"[237, 173, 62]"
105,777,20,20,"[75, 77, 255]"
105,798,20,20,"[129, 209, 75, 82]"
105,819,20,20,"[129, 209, 75, 82]"
105,840,20,20,"[75, 77, 255]"
105,861,20,20,"[75, 77, 255]"
126,0,20,20,"[129, 209, 75, 82]"
126,21,20,20,"[75, 77, 255]"
126,42,20,20,"[237, 173, 62]"
126,63,20,20,"[129, 209, 75, 82]"
126,84,20,20,"[129, 209, 75, 82]"
126,105,20,20,"[75, 77, 255]"
126,126,20,20,"[129, 209, 75, 82]"
126,147,20,20,"[237, 173, 62]"
126,168,20,20,"[75, 77, 255]"
126,189,20,20,"[75, 77, 255]"
126,210,20,20,"[75, 77, 255]"
126,231,20,20,"[237, 173, 62]"
126,252,20,20,"[75, 77, 255]"
126,273,20,20,"[129, 209, 75, 82]"
126,294,20,20,"[75, 77, 255]"
126,315,20,20,"[237, 173, 62]"
126,336,20,20,"[129, 209, 75, 82]"
126,357,20,20,"[129, 209, 75, 82]"
126,378,20,20,"[75, 77, 255]"
126,399,20,20,"[129, 209, 75, 82]"
126,420,20,20,"[129, 209, 75, 82]"
126,441,20,20,"[237, 173, 62]"
126,462,20,20,"[75, 77, 255]"
126,483,20,20,"[75, 77, 255]"
126,504,20,20,"[237, 173, 62]"
126,525,20,20,"[237, 173, 62]"
126,546,20,20,"[75, 77, 255]"
126,567,20,20,"[75, 77, 255]"
126,588,20,20,"[75, 77, 255]"
126,609,20,20,"[237, 173, 62]"
126,630,20,20,"[237, 173, 62]"
126,651,20,20,"[129, 209, 75, 82]"
126,672,20,20,"[129, 209, 75, 82]"
126,693,20,20,"[75, 77, 255]"
126,714,20,20,"[75, 77, 255]"
126,735,20,20,"[75, 77, 255]"
126,756,20,20,"[237, 173, 62]"
126,777,20,20,"[129, 209, 75, 82]"
126,798,20,20,"[237, 173, 62]"
126,819,20,20,"[75, 77, 255]"
126,840,20,20,"[237, 173, 62]"
126,861,20,20,"[129, 209, 75, 82]"
147,0,20,20,"[237, 173, 62]"
147,21,20,20,"[75, 77, 255]"
147,42,20,20,"[237, 173, 62]"
147,63,20,20,"[75, 77, 255]"
147,84,20,20,"[75, 77, 255]"
147,105,20,20,"[75, 77, 255]"
147,126,20,20,"[237, 173, 62]"
147,147,20,20,"[129, 209, 75, 82]"
147,168,20,20,"[237, 173, 62]"
147,189,20,20,"[237, 173, 62]"
147,210,20,20,"[237, 173, 62]"
147,231,20,20,"[129, 209, 75, 82]"
147,252,20,20,"[129, 209, 75, 82]"
147,273,20,20,"[75, 77, 255]"
147,294,20,20,"[75, 77, 255]"
147,315,20,20,"[237, 173, 62]"
147,336,20,20,"[75, 77, 255]"
147,357,20,20,"[129, 209, 75, 82]"
147,378,20,20,"[129, 209, 75, 82]"
147,399,20,20,"[75, 77, 255]"
147,420,20,20,"[129, 209, 75, 82]"
147,441,20,20,"[237, 173, 62]"
147,462,20,20,"[237, 173, 62]"
147,483,20,20,"[129, 209, 75, 82]"
147,504,20,20,"[237, 173, 62]"
147,525,20,20,"[75, 77, 255]"
147,546,20,20,"[237, 173, 62]"
147,567,20,20,"[237, 173, 62]"
147,588,20,20,"[129, 209, 75, 82]"
147,609,20,20,"[129, 209, 75, 82]"
147,630,20,20,"[75, 77, 255]"
147,651,20,20,"[75, 77, 255]"
147,672,20,20,"[75, 77, 255]"
147,693,20,20,"[129, 209, 75, 82]"
147,714,20,20,"[129, 209, 75, 82]"
147,735,20,20,"[237, 173, 62]"
147,756,20,20,"[237, 173, 62]"
147,777,20,20,"[129, 209, 75, 82]"
147,798,20,20,"[237, 173, 62]"
147,819,20,20,"[75, 77, 255]"
147,840,20,20,"[237, 173, 62]"
147,861,20,20,"[237, 173, 62]"
168,0,20,20,"[75, 77, 255]"
168,21,20,20,"[129, 209, 75, 82]"
168,42,20,20,"[129, 209, 75, 82]"
168,63,20,20,"[129, 209, 75, 82]"
168,84,20,20,"[129, 209, 75, 82]"
168,105,20,20,"[237, 173, 62]"
168,126,20,20,"[75, 77, 255]"
168,147,20,20,"[75, 77, 255]"
168,168,20,20,"[129, 209, 75, 82]"
168,189,20,20,"[129, 209, 75, 82]"
168,210,20,20,"[75, 77, 255]"
168,231,20,20,"[237, 173, 62]"
168,252,20,20,"[129, 209, 75, 82]"
168,273,20,20,"[75, 77, 255]"
168,294,20,20,"[75, 77, 255]"
168,315,20,20,"[75, 77, 255]"
168,336,20,20,"[129, 209, 75, 82]"
168,357,20,20,"[75, 77, 255]"
168,378,20,20,"[237, 173, 62]"
168,399,20,20,"[237, 173, 62]"
168,420,20,20,"[237, 173, 62]"
168,441,20,20,"[129, 209, 75, 82]"
168,462,20,20,"[75, 77, 255]"
168,483,20,20,"[237, 173, 62]"
168,504,20,20,"[237, 173, 62]"
168,525,20,20,"[75, 77, 255]"
168,546,20,20,"[129, 209, 75, 82]"
168,567,20,20,"[129, 209, 75, 82]"
168,588,20,20,"[237, 173, 62]"
168,609,20,20,"[75, 77, 255]"
168,630,20,20,"[129, 209, 75, 82]"
168,651,20,20,"[129, 209, 75, 82]"
168,672,20,20,"[129, 209, 75, 82]"
168,693,20,20,"[237, 173, 62]"
168,714,20,20,"[129, 209, 75, 82]"
168,735,20,20,"[75, 77, 255]"
168,756,20,20,"[129, 209, 75, 82]"
168,777,20,20,"[75, 77, 255]"
168,798,20,20,"[237, 173, 62]"
168,819,20,20,"[237, 173, 62]"
168,840,20,20,"[129, 209, 75, 82]"
168,861,20,20,"[75, 77, 255]"
189,0,20,20,"[237, 173, 62]"
189,21,20,20,"[237, 173, 62]"
189,42,20,20,"[75, 77, 255]"
189,63,20,20,"[237, 173, 62]"
189,84,20,20,"[129, 209, 75, 82]"
189,105,20,20,"[237, 173, 62]"
189,126,20,20,"[129, 209, 75, 82]"
189,147,20,20,"[75, 77, 255]"
189,168,20,20,"[75, 77, 255]"
189,189,20,20,"[129, 209, 75, 82]"
189,210,20,20,"[129, 209, 75, 82]"
189,231,20,20,"[75, 77, 255]"
189,252,20,20,"[129, 209, 75, 82]"
189,273,20,20,"[129, 209, 75, 82]"
189,294,20,20,"[129, 209, 75, 82]"
189,315,20,20,"[129, 209, 75, 82]"
189,336,20,20,"[75, 77, 255]"
189,357,20,20,"[75, 77, 255]"
189,378,20,20,"[129, 209, 75, 82]"
189,399,20,20,"[237, 173, 62]"
189,420,20,20,"[129, 209, 75, 82]"
189,441,20,20,"[129, 209, 75, 82]"
189,462,20,20,"[75, 77, 255]"
189,483,20,20,"[129, 209, 75, 82]"
189,504,20,20,"[75, 77, 255]"
189,525,20,20,"[75, 77, 255]"
189,546,20,20,"[75, 77, 255]"
189,567,20,20,"[75, 77, 255]"
189,588,20,20,"[129, 209, 75, 82]"
189,609,20,20,"[75, 77, 255]"
189,630,20,20,"[75, 77, 255]"
189,651,20,20,"[129, 209, 75, 82]"
189,672,20,20,"[129, 209, 75, 82]"
189,693,20,20,"[129, 209, 75, 82]"
189,714,20,20,"[75, 77, 255]"
189,735,20,20,"[75, 77, 255]"
189,756,20,20,"[75, 77, 255]"
189,777,20,20,"[237, 173, 62]"
189,798,20,20,"[129, 209, 75, 82]"
189,819,20,20,"[237, 173, 62]"
189,840,20,20,"[129, 209, 75, 82]"
189,861,20,20,"[237, 173, 62]"
210,0,20,20,"[129, 209, 75, 82]"
210,21,20,20,"[75, 77, 255]"
210,42,20,20,"[237, 173, 62]"
210,63,20,20,"[75, 77, 255]"
210,84,20,20,"[75, 77, 255]"
210,105,20,20,"[75, 77, 255]"
210,126,20,20,"[129, 209, 75, 82]"
210,147,20,20,"[75, 77, 255]"
210,168,20,20,"[75, 77, 255]"
210,189,20,20,"[129, 209, 75, 82]"
210,210,20,20,"[75, 77, 255]"
210,231,20,20,"[129, 209, 75, 82]"
210,252,20,20,"[129, 209, 75, 82]"
210,273,20,20,"[237, 173, 62]"
210,294,20,20,"[237, 173, 62]"
210,315,20,20,"[75, 77, 255]"
210,336,20,20,"[75, 77, 255]"
210,357,20,20,"[75, 77, 255]"
210,378,20,20,"[129, 209, 75, 82]"
210,399,20,20,"[237, 173, 62]"
210,420,20,20,"[237, 173, 62]"
210,441,20,20,"[129, 209, 75, 82]"
210,462,20,20,"[237, 173, 62]"
210,483,20,20,"[237, 173, 62]"
210,504,20,20,"[237, 173, 62]"
210,525,20,20,"[129, 209, 75, 82]"
210,546,20,20,"[237, 173, 62]"
210,567,20,20,"[129, 209, 75, 82]"
210,588,20,20,"[129, 209, 75, 82]"
210,609,20,20,"[237, 173, 62]"
210,630,20,20,"[237, 173, 62]"
210,651,20,20,"[75, 77, 255]"
210,672,20,20,"[75, 77, 255]"
210,693,20,20,"[237, 173, 62]"
210,714,20,20,"[237, 173, 62]"
210,735,20,20,"[237, 173, 62]"
210,756,20,20,"[75, 77, 255]"
210,777,20,20,"[129, 209, 75, 82]"
210,798,20,20,"[129, 209, 75, 82]"
210,819,20,20,"[75, 77, 255]"
210,840,20,20,"[75, 77, 255]"
210,861,20,20,"[75, 77, 255]"
231,0,20,20,"[129, 209, 75, 82]"
231,21,20,20,"[129, 209, 75, 82]"
231,42,20,20,"[75, 77, 255]"
231,63,20,20,"[75, 77, 255]"
231,84,20,20,"[237, 173, 62]"
231,105,20,20,"[75, 77, 255]"
231,126,20,20,"[75, 77, 255]"
231,147,20,20,"[237, 173, 62]"
231,168,20,20,"[237, 173, 62]"
231,189,20,20,"[237, 173, 62]"
231,210,20,20,"[129, 209, 75, 82]"
231,231,20,20,"[237, 173, 62]"
231,252,20,20,"[129, 209, 75, 82]"
231,273,20,20,"[75, 77, 255]"
231,294,20,20,"[237, 173, 62]"
231,315,20,20,"[75, 77, 255]"
231,336,20,20,"[237, 173, 62]"
231,357,20,20,"[75, 77, 255]"
231,378,20,20,"[237, 173, 62]"
231,399,20,20,"[237, 173, 62]"
231,420,20,20,"[237, 173, 62]"
231,441,20,20,"[129, 209, 75, 82]"
231,462,20,20,"[75, 77, 255]"
231,483,20,20,"[129, 209, 75, 82]"
231,504,20,20,"[129, 209, 75, 82]"
231,525,20,20,"[75, 77, 255]"
231,546,20,20,"[237, 173, 62]"
231,567,20,20,"[75, 77, 255]"
231,588,20,20,"[129, 209, 75, 82]"
231,609,20,20,"[237, 173, 62]"
231,630,20,20,"[129, 209, 75, 82]"
231,651,20,20,"[237, 173, 62]"
231,672,20,20,"[129, 209, 75, 82]"
231,693,20,20,"[75, 77, 255]"
231,714,20,20,"[129, 209, 75, 82]"
231,735,20,20,"[75, 77, 255]"
231,756,20,20,"[75, 77, 255]"
231,777,20,20,"[129, 209, 75, 82]"
231,798,20,20,"[129, 209, 75, 82]"
231,819,20,20,"[129, 209, 75, 82]"
231,840,20,20,"[129, 209, 75, 82]"
231,861,20,20,"[237, 173, 62]"
252,0,20,20,"[75, 77, 255]"
252,21,20,20,"[129, 209, 75, 82]"
252,42,20,20,"[129, 209, 75, 82]"
252,63,20,20,"[129, 209, 75, 82]"
252,84,20,20,"[75, 77, 255]"
252,105,20,20,"[237, 173, 62]"
252,126,20,20,"[129, 209, 75, 82]"
252,147,20,20,"[237, 173, 62]"
252,168,20,20,"[75, 77, 255]"
252,189,20,20,"[129, 209, 75, 82]"
252,210,20,20,"[75, 77, 255]"
252,231,20,20,"[129, 209, 75, 82]"
252,252,20,20,"[129, 209, 75, 82]"
252,273,20,20,"[237, 173, 62]"
252,294,20,20,"[75, 77, 255]"
252,315,20,20,"[75, 77, 255]"
252,336,20,20,"[75, 77, 255]"
252,357,20,20,"[129, 209, 75, 82]"
252,378,20,20,"[75, 77, 255]"
252,399,20,20,"[75, 77, 255]"
252,420,20,20,"[75, 77, 255]"
252,441,20,20,"[237, 173, 62]"
252,462,20,20,"[129, 209, 75, 82]"
252,483,20,20,"[75, 77, 255]"
252,504,20,20,"[237, 173, 62]"
252,525,20,20,"[129, 209, 75, 82]"
252,546,20,20,"[237, 173, 62]"
252,567,20,20,"[75, 77, 255]"
252,588,20,20,"[129, 209, 75, 82]"
252,609,20,20,"[129, 209, 75, 82]"
252,630,20,20,"[237, 173, 62]"
252,651,20,20,"[129, 209, 75, 82]"
252,672,20,20,"[129, 209, 75, 82]"
252,693,20,20,"[75, 77, 255]"
252,714,20,20,"[75, 77, 255]"
252,735,20,20,"[237, 173, 62]"
252,756,20,20,"[75, 77, 255]"
252,777,20,20,"[75, 77, 255]"
252,798,20,20,"[237, 173, 62]"
252,819,20,20,"[237, 173, 62]"
252,840,20,20,"[75, 77, 255]"
252,861,20,20,"[75, 77, 255]"
273,0,20,20,"[129, 209, 75, 82]"
273,21,20,20,"[237, 173, 62]"
273,42,20,20,"[237, 173, 62]"
273,63,20,20,"[129, 209, 75, 82]"
273,84,20,20,"[237, 173, 62]"
273,105,20,20,"[75, 77, 255]"
273,126,20,20,"[129, 209, 75, 82]"
273,147,20,20,"[237, 173, 62]"
273,168,20,20,"[75, 77, 255]"
273,189,20,20,"[129, 209, 75, 82]"
273,210,20,20,"[75, 77, 255]"
273,231,20,20,"[237, 173, 62]"
273,252,20,20,"[237, 173, 62]"
273,273,20,20,"[237, 173, 62]"
273,294,20,20,"[237, 173, 62]"
273,315,20,20,"[237, 173, 62]"
273,336,20,20,"[237, 173, 62]"
273,357,20,20,"[75, 77, 255]"
273,378,20,20,"[129, 209, 75, 82]"
273,399,20,20,"[237, 173, 62]"
273,420,20,20,"[237, 173, 62]"
273,441,20,20,"[237, 173, 62]"
273,462,20,20,"[237, 173, 62]"
273,483,20,20,"[75, 77, 255]"
273,504,20,20,"[237, 173, 62]"
273,525,20,20,"[129, 209, 75, 82]"
273,546,20,20,"[237, 173, 62]"
273,567,20,20,"[75, 77, 255]"
273,588,20,20,"[129, 209, 75, 82]"
273,609,20,20,"[129, 209, 75, 82]"
273,630,20,20,"[237, 173, 62]"
273,651,20,20,"[237, 173, 62]"
273,672,20,20,"[75, 77, 255]"
273,693,20,20,"[237, 173, 62]"
273,714,20,20,"[237, 173, 62]"
273,735,20,20,"[129, 209, 75, 82]"
273,756,20,20,"[129, 209, 75, 82]"
273,777,20,20,"[129, 209, 75, 82]"
273,798,20,20,"[75, 77, 255]"
273,819,20,20,"[129, 209, 75, 82]"
273,840,20,20,"[237, 173, 62]"
273,861,20,20,"[237, 173, 62]"
294,0,20,20,"[75, 77, 255]"
294,21,20,20,"[237, 173, 62]"
294,42,20,20,"[75, 77, 255]"
294,63,20,20,"[75, 77, 255]"
294,84,20,20,"[237, 173, 62]"
294,105,20,20,"[237, 173, 62]"
294,126,20,20,"[237, 173, 62]"
294,147,20,20,"[237, 173, 62]"
294,168,20,20,"[75, 77, 255]"
294,189,20,20,"[75, 77, 255]"
294,210,20,20,"[129, 209, 75, 82]"
294,231,20,20,"[129, 209, 75, 82]"
294,252,20,20,"[129, 209, 75, 82]"
294,273,20,20,"[75, 77, 255]"
294,294,20,20,"[75, 77, 255]"
294,315,20,20,"[237, 173, 62]"
294,336,20,20,"[129, 209, 75, 82]"
294,357,20,20,"[129, 209, 75, 82]"
294,378,20,20,"[129, 209, 75, 82]"
294,399,20,20,"[129, 209, 75, 82]"
294,420,20,20,"[237, 173, 62]"
294,441,20,20,"[75, 77, 255]"
294,462,20,20,"[129, 209, 75, 82]"
294,483,20,20,"[129, 209, 75, 82]"
294,504,20,20,"[129, 209, 75, 82]"
294,525,20,20,"[129, 209, 75, 82]"
294,546,20,20,"[75, 77, 255]"
294,567,20,20,"[129, 209, 75, 82]"
294,588,20,20,"[237, 173, 62]"
294,609,20,20,"[237, 173, 62]"
294,630,20,20,"[237, 173, 62]"
294,651,20,20,"[75, 77, 255]"
294,672,20,20,"[237, 173, 62]"
294,693,20,20,"[237, 173, 62]"
294,714,20,20,"[75, 77, 255]"
294,735,20,20,"[129, 209, 75, 82]"
294,756,20,20,"[237, 173, 62]"
294,777,20,20,"[75, 77, 255]"
294,798,20,20,"[129, 209, 75, 82]"
294,819,20,20,"[237, 173, 62]"
294,840,20,20,"[75, 77, 255]"
294,861,20,20,"[237, 173, 62]"
315,0,20,20,"[237, 173, 62]"
315,21,20,20,"[129, 209, 75, 82]"
315,42,20,20,"[129, 209, 75, 82]"
315,63,20,20,"[237, 173, 62]"
315,84,20,20,"[237, 173, 62]"
315,105,20,20,"[237, 173, 62]"
315,126,20,20,"[129, 209, 75, 82]"
315,147,20,20,"[129, 209, 75, 82]"
315,168,20,20,"[237, 173, 62]"
315,189,20,20,"[237, 173, 62]"
315,210,20,20,"[237, 173, 62]"
315,231,20,20,"[129, 209, 75, 82]"
315,252,20,20,"[129, 209, 75, 82]"
315,273,20,20,"[75, 77, 255]"
315,294,20,20,"[75, 77, 255]"
315,315,20,20,"[237, 173, 62]"
315,336,20,20,"[237, 173, 62]"
315,357,20,20,"[75, 77, 255]"
315,378,20,20,"[75, 77, 255]"
315,399,20,20,"[237, 173, 62]"
315,420,20,20,"[129, 209, 75, 82]"
315,441,20,20,"[75, 77, 255]"
315,462,20,20,"[75, 77, 255]"
315,483,20,20,"[129, 209, 75, 82]"
315,504,20,20,"[75, 77, 255]"
315,525,20,20,"[237, 173, 62]"
315,546,20,20,"[129, 209, 75, 82]"
315,567,20,20,"[237, 173, 62]"
315,588,20,20,"[129, 209, 75, 82]"
315,609,20,20,"[75, 77, 255]"
315,630,20,20,"[129, 209, 75, 82]"
315,651,20,20,"[75, 77, 255]"
315,672,20,20,"[237, 173, 62]"
315,693,20,20,"[237, 173, 62]"
315,714,20,20,"[75, 77, 255]"
