x,y,width,height,color
42,798,20,20,"[168, 118, 62, 66]"
42,819,20,20,"[143, 219, 70, 86]"
42,840,20,20,"[143, 219, 70, 86]"
42,861,20,20,"[168, 118, 62, 66]"
63,0,20,20,"[73, 109, 250, 98]"
63,21,20,20,"[168, 118, 62, 66]"
63,42,20,20,"[143, 219, 70, 86]"
63,63,20,20,"[73, 109, 250, 98]"
63,84,20,20,"[73, 109, 250, 98]"
63,105,20,20,"[168, 118, 62, 66]"
63,126,20,20,"[143, 219, 70, 86]"
63,147,20,20,"[73, 109, 250, 98]"
63,168,20,20,"[73, 109, 250, 98]"
63,189,20,20,"[168, 118, 62, 66]"
63,210,20,20,"[73, 109, 250, 98]"
63,231,20,20,"[168, 118, 62, 66]"
63,252,20,20,"[143, 219, 70, 86]"
63,273,20,20,"[168, 118, 62, 66]"
63,294,20,20,"[143, 219, 70, 86]"
63,315,20,20,"[143, 219, 70, 86]"
63,336,20,20,"[143, 219, 70, 86]"
63,357,20,20,"[168, 118, 62, 66]"
63,378,20,20,"[143, 219, 70, 86]"
63,399,20,20,"[168, 118, 62, 66]"
63,420,20,20,"[168, 118, 62, 66]"
63,441,20,20,"[73, 109, 250, 98]"
63,462,20,20,"[143, 219, 70, 86]"
63,483,20,20,"[73, 109, 250, 98]"
63,504,20,20,"[73, 109, 250, 98]"
63,525,20,20,"[143, 219, 70, 86]"
63,546,20,20,"[73, 109, 250, 98]"
63,567,20,20,"[73, 109, 250, 98]"
63,588,20,20,"[73, 109, 250, 98]"
63,609,20,20,"[143, 219, 70, 86]"
63,630,20,20,"[73, 109, 250, 98]"
63,651,20,20,"[143, 219, 70, 86]"
63,672,20,20,"[143, 219, 70, 86]"
63,693,20,20,"[143, 219, 70, 86]"
63,714,20,20,"[168, 118, 62, 66]"
63,735,20,20,"[168, 118, 62, 66]"
63,756,20,20,"[143, 219, 70, 86]"
63,777,20,20,"[143, 219, 70, 86]"
63,798,20,20,"[168, 118, 62, 66]"
63,819,20,20,"[168, 118, 62, 66]"
63,840,20,20,"[73, 109, 250, 98]"
63,861,20,20,"[143, 219, 70, 86]"
84,0,20,20,"[143, 219, 70, 86]"
84,21,20,20,"[143, 219, 70, 86]"
84,42,20,20,"[143, 219, 70, 86]"
84,63,20,20,"[168, 118, 62, 66]"
84,84,20,20,"[143, 219, 70, 86]"
84,105,20,20,"[143, 219, 70, 86]"
84,126,20,20,"[73, 109, 250, 98]"
84,147,20,20,"[168, 118, 62, 66]"
84,168,20,20,"[168, 118, 62, 66]"
84,189,20,20,"[73, 109, 250, 98]"
84,210,20,20,"[143, 219, 70, 86]"
84,231,20,20,"[143, 219, 70, 86]"
84,252,20,20,"[143, 219, 70, 86]"
84,273,20,20,"[168, 118, 62, 66]"
84,294,20,20,"[168, 118, 62, 66]"
84,315,20,20,"[168, 118, 62, 66]"
84,336,20,20,"[73, 109, 250, 98]"
84,357,20,20,"[73, 109, 250, 98]"
84,378,20,20,"[73, 109, 250, 98]"
84,399,20,20,"[168, 118, 62, 66]"
84,420,20,20,"[73, 109, 250, 98]"
84,441,20,20,"[143, 219, 70, 86]"
84,462,20,20,"[143, 219, 70, 86]"
84,483,20,20,"[168, 118, 62, 66]"
84,504,20,20,"[143, 219, 70, 86]"
84,525,20,20,"[143, 219, 70, 86]"
84,546,20,20,"[73, 109, 250, 98]"
84,567,20,20,"[143, 219, 70, 86]"
84,588,20,20,"[143, 219, 70, 86]"
84,609,20,20,"[73, 109, 250, 98]"
84,630,20,20,"[143, 219, 70, 86]"
84,651,20,20,"[143, 219, 70, 86]"
84,672,20,20,"[73, 109, 250, 98]"
84,693,20,20,"[143, 219, 70, 86]"
84,714,20,20,"[168, 118, 62, 66]"
84,735,20,20,"[168, 118, 62, 66]"
84,756,20,20,"[73, 109, 250, 98]"
84,777,20,20,"[73, 109, 250, 98]"
84,798,20,20,"[143, 219, 70, 86]"
84,819,20,20,"[73, 109, 250, 98]"
84,840,20,20,"[73, 109, 250, 98]"
84,861,20,20,"[143, 219, 70, 86]"
105,0,20,20,"[143, 219, 70, 86]"
105,21,20,20,"[143, 219, 70, 86]"
105,42,20,20,"[143, 219, 70, 86]"
105,63,20,20,"[143, 219, 70, 86]"
105,84,20,20,"[73, 109, 250, 98]"
105,105,20,20,"[168, 118, 62, 66]"
105,126,20,20,"[73, 109, 250, 98]"
105,147,20,20,"[168, 118, 62, 66]"
105,168,20,20,"[143, 219, 70, 86]"
105,189,20,20,"[73, 109, 250, 98]"
105,210,20,20,"[168, 118, 62, 66]"
105,231,20,20,"[73, 109, 250, 98]"
105,252,20,20,"[73, 109, 250, 98]"
105,273,20,20,"[73, 109, 250, 98]"
105,294,20,20,"[168, 118, 62, 66]"
105,315,20,20,"[143, 219, 70, 86]"
105,336,20,20,"[168, 118, 62, 66]"
105,357,20,20,"[143, 219, 70, 86]"
105,378,20,20,"[168, 118, 62, 66]"
105,399,20,20,"[73, 109, 250, 98]"
105,420,20,20,"[168, 118, 62, 66]"
105,441,20,20,"[168, 118, 62, 66]"
105,462,20,20,"[73, 109, 250, 98]"
105,483,20,20,"[73, 109, 250, 98]"
105,504,20,20,"[168, 118, 62, 66]"
105,525,20,20,"[168, 118, 62, 66]"
105,546,20,20,"[73, 109, 250, 98]"
105,567,20,20,"[168, 118, 62, 66]"
105,588,20,20,"[168, 118, 62, 66]"
105,609,20,20,"[73, 109, 250, 98]"
105,630,20,20,"[143, 219, 70, 86]"
105,651,20,20,"[168, 118, 62, 66]"
105,672,20,20,"[73, 109, 250, 98]"
105,693,20,20,"[73, 109, 250, 98]"
105,714,20,20,"[73, 109, 250, 98]"
105,735,20,20,"[73, 109, 250, 98]"
105,756,20,20,"[143, 219, 70, 86]"
105,777,20,20,"[73, 109, 250, 98]"
105,798,20,20,"[143, 219, 70, 86]"
105,819,20,20,"[168, 118, 62, 66]"
105,840,20,20,"[168, 118, 62, 66]"
105,861,20,20,"[168, 118, 62, 66]"
126,0,20,20,"[73, 109, 250, 98]"
126,21,20,20,"[168, 118, 62, 66]"
126,42,20,20,"[168, 118, 62, 66]"
126,63,20,20,"[143, 219, 70, 86]"
126,84,20,20,"[73, 109, 250, 98]"
126,105,20,20,"[168, 118, 62, 66]"
126,126,20,20,"[73, 109, 250, 98]"
126,147,20,20,"[73, 109, 250, 98]"
126,168,20,20,"[143, 219, 70, 86]"
126,189,20,20,"[73, 109, 250, 98]"
126,210,20,20,"[73, 109, 250, 98]"
126,231,20,20,"[168, 118, 62, 66]"
126,252,20,20,"[73, 109, 250, 98]"
126,273,20,20,"[143, 219, 70, 86]"
126,294,20,20,"[73, 109, 250, 98]"
126,315,20,20,"[73, 109, 250, 98]"
126,336,20,20,"[168, 118, 62, 66]"
126,357,20,20,"[73, 109, 250, 98]"
126,378,20,20,"[168, 118, 62, 66]"
126,399,20,20,"[168, 118, 62, 66]"
126,420,20,20,"[143, 219, 70, 86]"
126,441,20,20,"[143, 219, 70, 86]"
126,462,20,20,"[168, 118, 62, 66]"
126,483,20,20,"[168, 118, 62, 66]"
126,504,20,20,"[168, 118, 62, 66]"
126,525,20,20,"[143, 219, 70, 86]"
126,546,20,20,"[143, 219, 70, 86]"
126,567,20,20,"[143, 219, 70, 86]"
126,588,20,20,"[73, 109, 250, 98]"
126,609,20,20,"[73, 109, 250, 98]"
126,630,20,20,"[73, 109, 250, 98]"
126,651,20,20,"[168, 118, 62, 66]"
126,672,20,20,"[168, 118, 62, 66]"
126,693,20,20,"[168, 118, 62, 66]"
126,714,20,20,"[143, 219, 70, 86]"
126,735,20,20,"[73, 109, 250, 98]"
126,756,20,20,"[168, 118, 62, 66]"
126,777,20,20,"[73, 109, 250, 98]"
126,798,20,20,"[143, 219, 70, 86]"
126,819,20,20,"[168, 118, 62, 66]"
126,840,20,20,"[73, 109, 250, 98]"
126,861,20,20,"[73, 109, 250, 98]"
147,0,20,20,"[143, 219, 70, 86]"
147,21,20,20,"[73, 109, 250, 98]"
147,42,20,20,"[168, 118, 62, 66]"
147,63,20,20,"[73, 109, 250, 98]"
147,84,20,20,"[143, 219, 70, 86]"
147,105,20,20,"[143, 219, 70, 86]"
147,126,20,20,"[73, 109, 250, 98]"
147,147,20,20,"[168, 118, 62, 66]"
147,168,20,20,"[73, 109, 250, 98]"
147,189,20,20,"[73, 109, 250, 98]"
147,210,20,20,"[143, 219, 70, 86]"
147,231,20,20,"[73, 109, 250, 98]"
147,252,20,20,"[143, 219, 70, 86]"
147,273,20,20,"[73, 109, 250, 98]"
147,294,20,20,"[143, 219, 70, 86]"
147,315,20,20,"[168, 118, 62, 66]"
147,336,20,20,"[73, 109, 250, 98]"
147,357,20,20,"[168, 118, 62, 66]"
147,378,20,20,"[143, 219, 70, 86]"
147,399,20,20,"[73, 109, 250, 98]"
147,420,20,20,"[143, 219, 70, 86]"
147,441,20,20,"[168, 118, 62, 66]"
147,462,20,20,"[73, 109, 250, 98]"
147,483,20,20,"[73, 109, 250, 98]"
147,504,20,20,"[143, 219, 70, 86]"
147,525,20,20,"[143, 219, 70, 86]"
147,546,20,20,"[73, 109, 250, 98]"
147,567,20,20,"[143, 219, 70, 86]"
147,588,20,20,"[168, 118, 62, 66]"
147,609,20,20,"[143, 219, 70, 86]"
147,630,20,20,"[168, 118, 62, 66]"
147,651,20,20,"[168, 118, 62, 66]"
147,672,20,20,"[73, 109, 250, 98]"
147,693,20,20,"[73, 109, 250, 98]"
147,714,20,20,"[73, 109, 250, 98]"
147,735,20,20,"[73, 109, 250, 98]"
147,756,20,20,"[143, 219, 70, 86]"
147,777,20,20,"[73, 109, 250, 98]"
147,798,20,20,"[168, 118, 62, 66]"
147,819,20,20,"[143, 219, 70, 86]"
147,840,20,20,"[143, 219, 70, 86]"
147,861,20,20,"[73, 109, 250, 98]"
168,0,20,20,"[143, 219, 70, 86]"
168,21,20,20,"[73, 109, 250, 98]"
168,42,20,20,"[168, 118, 62, 66]"
168,63,20,20,"[168, 118, 62, 66]"
168,84,20,20,"[168, 118, 62, 66]"
168,105,20,20,"[143, 219, 70, 86]"
168,126,20,20,"[143, 219, 70, 86]"
168,147,20,20,"[143, 219, 70, 86]"
168,168,20,20,"[168, 118, 62, 66]"
168,189,20,20,"[168, 118, 62, 66]"
168,210,20,20,"[143, 219, 70, 86]"
168,231,20,20,"[143, 219, 70, 86]"
168,252,20,20,"[73, 109, 250, 98]"
168,273,20,20,"[168, 118, 62, 66]"
168,294,20,20,"[168, 118, 62, 66]"
168,315,20,20,"[73, 109, 250, 98]"
168,336,20,20,"[168, 118, 62, 66]"
168,357,20,20,"[168, 118, 62, 66]"
168,378,20,20,"[143, 219, 70, 86]"
168,399,20,20,"[143, 219, 70, 86]"
168,420,20,20,"[168, 118, 62, 66]"
168,441,20,20,"[73, 109, 250, 98]"
168,462,20,20,"[73, 109, 250, 98]"
168,483,20,20,"[143, 219, 70, 86]"
168,504,20,20,"[143, 219, 70, 86]"
168,525,20,20,"[168, 118, 62, 66]"
168,546,20,20,"[143, 219, 70, 86]"
168,567,20,20,"[168, 118, 62, 66]"
168,588,20,20,"[73, 109, 250, 98]"
168,609,20,20,"[73, 109, 250, 98]"
168,630,20,20,"[143, 219, 70, 86]"
168,651,20,20,"[73, 109, 250, 98]"
168,672,20,20,"[73, 109, 250, 98]"
168,693,20,20,"[168, 118, 62, 66]"
168,714,20,20,"[73, 109, 250, 98]"
168,735,20,20,"[73, 109, 250, 98]"
168,756,20,20,"[73, 109, 250, 98]"
168,777,20,20,"[143, 219, 70, 86]"
168,798,20,20,"[73, 109, 250, 98]"
168,819,20,20,"[73, 109, 250, 98]"
168,840,20,20,"[143, 219, 70, 86]"
168,861,20,20,"[143, 219, 70, 86]"
189,0,20,20,"[143, 219, 70, 86]"
189,21,20,20,"[168, 118, 62, 66]"
189,42,20,20,"[143, 219, 70, 86]"
189,63,20,20,"[73, 109, 250, 98]"
189,84,20,20,"[168, 118, 62, 66]"
189,105,20,20,"[143, 219, 70, 86]"
189,126,20,20,"[143, 219, 70, 86]"
189,147,20,20,"[143, 219, 70, 86]"
189,168,20,20,"[143, 219, 70, 86]"
189,189,20,20,"[73, 109, 250, 98]"
189,210,20,20,"[168, 118, 62, 66]"
189,231,20,20,"[73, 109, 250, 98]"
189,252,20,20,"[73, 109, 250, 98]"
189,273,20,20,"[73, 109, 250, 98]"
189,294,20,20,"[73, 109, 250, 98]"
189,315,20,20,"[143, 219, 70, 86]"
189,336,20,20,"[168, 118, 62, 66]"
189,357,20,20,"[73, 109, 250, 98]"
189,378,20,20,"[168, 118, 62, 66]"
189,399,20,20,"[143, 219, 70, 86]"
189,420,20,20,"[73, 109, 250, 98]"
189,441,20,20,"[168, 118, 62, 66]"
189,462,20,20,"[143, 219, 70, 86]"
189,483,20,20,"[143, 219, 70, 86]"
189,504,20,20,"[168, 118, 62, 66]"
189,525,20,20,"[168, 118, 62, 66]"
189,546,20,20,"[73, 109, 250, 98]"
189,567,20,20,"[168, 118, 62, 66]"
189,588,20,20,"[73, 109, 250, 98]"
189,609,20,20,"[73, 109, 250, 98]"
189,630,20,20,"[73, 109, 250, 98]"
189,651,20,20,"[73, 109, 250, 98]"
189,672,20,20,"[143, 219, 70, 86]"
189,693,20,20,"[168, 118, 62, 66]"
189,714,20,20,"[73, 109, 250, 98]"
189,735,20,20,"[143, 219, 70, 86]"
189,756,20,20,"[143, 219, 70, 86]"
189,777,20,20,"[143, 219, 70, 86]"
189,798,20,20,"[168, 118, 62, 66]"
189,819,20,20,"[73, 109, 250, 98]"
189,840,20,20,"[168, 118, 62, 66]"
189,861,20,20,"[168, 118, 62, 66]"
210,0,20,20,"[73, 109, 250, 98]"
210,21,20,20,"[73, 109, 250, 98]"
210,42,20,20,"[143, 219, 70, 86]"
210,63,20,20,"[143, 219, 70, 86]"
210,84,20,20,"[73, 109, 250, 98]"
210,105,20,20,"[168, 118, 62, 66]"
210,126,20,20,"[73, 109, 250, 98]"
210,147,20,20,"[73, 109, 250, 98]"
210,168,20,20,"[168, 118, 62, 66]"
210,189,20,20,"[73, 109, 250, 98]"
210,210,20,20,"[143, 219, 70, 86]"
210,231,20,20,"[143, 219, 70, 86]"
210,252,20,20,"[168, 118, 62, 66]"
210,273,20,20,"[143, 219, 70, 86]"
210,294,20,20,"[168, 118, 62, 66]"
210,315,20,20,"[73, 109, 250, 98]"
210,336,20,20,"[168, 118, 62, 66]"
210,357,20,20,"[73, 109, 250, 98]"
210,378,20,20,"[168, 118, 62, 66]"
210,399,20,20,"[73, 109, 250, 98]"
210,420,20,20,"[143, 219, 70, 86]"
210,441,20,20,"[73, 109, 250, 98]"
210,462,20,20,"[73, 109, 250, 98]"
210,483,20,20,"[168, 118, 62, 66]"
210,504,20,20,"[143, 219, 70, 86]"
210,525,20,20,"[73, 109, 250, 98]"
210,546,20,20,"[168, 118, 62, 66]"
210,567,20,20,"[143, 219, 70, 86]"
210,588,20,20,"[168, 118, 62, 66]"
210,609,20,20,"[73, 109, 250, 98]"
210,630,20,20,"[143, 219, 70, 86]"
210,651,20,20,"[168, 118, 62, 66]"
210,672,20,20,"[143, 219, 70, 86]"
210,693,20,20,"[73, 109, 250, 98]"
210,714,20,20,"[143, 219, 70, 86]"
210,735,20,20,"[143, 219, 70, 86]"
210,756,20,20,"[143, 219, 70, 86]"
210,777,20,20,"[73, 109, 250, 98]"
210,798,20,20,"[168, 118, 62, 66]"
210,819,20,20,"[168, 118, 62, 66]"
210,840,20,20,"[73, 109, 250, 98]"
210,861,20,20,"[143, 219, 70, 86]"
231,0,20,20,"[143, 219, 70, 86]"
231,21,20,20,"[73, 109, 250, 98]"
231,42,20,20,"[73, 109, 250, 98]"
231,63,20,20,"[73, 109, 250, 98]"
231,84,20,20,"[168, 118, 62, 66]"
231,105,20,20,"[168, 118, 62, 66]"
231,126,20,20,"[73, 109, 250, 98]"
231,147,20,20,"[73, 109, 250, 98]"
231,168,20,20,"[73, 109, 250, 98]"
231,189,20,20,"[143, 219, 70, 86]"
231,210,20,20,"[73, 109, 250, 98]"
231,231,20,20,"[73, 109, 250, 98]"
231,252,20,20,"[143, 219, 70, 86]"
231,273,20,20,"[143, 219, 70, 86]"
231,294,20,20,"[73, 109, 250, 98]"
231,315,20,20,"[168, 118, 62, 66]"
231,336,20,20,"[143, 219, 70, 86]"
231,357,20,20,"[168, 118, 62, 66]"
231,378,20,20,"[143, 219, 70, 86]"
231,399,20,20,"[143, 219, 70, 86]"
231,420,20,20,"[73, 109, 250, 98]"
231,441,20,20,"[143, 219, 70, 86]"
231,462,20,20,"[143, 219, 70, 86]"
231,483,20,20,"[73, 109, 250, 98]"
231,504,20,20,"[143, 219, 70, 86]"
231,525,20,20,"[73, 109, 250, 98]"
231,546,20,20,"[73, 109, 250, 98]"
231,567,20,20,"[73, 109, 250, 98]"
231,588,20,20,"[73, 109, 250, 98]"
231,609,20,20,"[143, 219, 70, 86]"
231,630,20,20,"[143, 219, 70, 86]"
231,651,20,20,"[143, 219, 70, 86]"
231,672,20,20,"[143, 219, 70, 86]"
231,693,20,20,"[73, 109, 250, 98]"
231,714,20,20,"[73, 109, 250, 98]"
231,735,20,20,"[168, 118, 62, 66]"
231,756,20,20,"[168, 118, 62, 66]"
231,777,20,20,"[73, 109, 250, 98]"
231,798,20,20,"[168, 118, 62, 66]"
231,819,20,20,"[168, 118, 62, 66]"
231,840,20,20,"[73, 109, 250, 98]"
231,861,20,20,"[168, 118, 62, 66]"
252,0,20,20,"[168, 118, 62, 66]"
252,21,20,20,"[168, 118, 62, 66]"
252,42,20,20,"[168, 118, 62, 66]"
252,63,20,20,"[168, 118, 62, 66]"
252,84,20,20,"[168, 118, 62, 66]"
252,105,20,20,"[143, 219, 70, 86]"
252,126,20,20,"[168, 118, 62, 66]"
252,147,20,20,"[73, 109, 250, 98]"
252,168,20,20,"[143, 219, 70, 86]"
252,189,20,20,"[168, 118, 62, 66]"
252,210,20,20,"[73, 109, 250, 98]"
252,231,20,20,"[73, 109, 250, 98]"
252,252,20,20,"[168, 118, 62, 66]"
252,273,20,20,"[143, 219, 70, 86]"
252,294,20,20,"[168, 118, 62, 66]"
252,315,20,20,"[73, 109, 250, 98]"
252,336,20,20,"[168, 118, 62, 66]"
252,357,20,20,"[73, 109, 250, 98]"
252,378,20,20,"[143, 219, 70, 86]"
252,399,20,20,"[168, 118, 62, 66]"
252,420,20,20,"[73, 109, 250, 98]"
252,441,20,20,"[168, 118, 62, 66]"
252,462,20,20,"[143, 219, 70, 86]"
252,483,20,20,"[168, 118, 62, 66]"
252,504,20,20,"[168, 118, 62, 66]"
252,525,20,20,"[73, 109, 250, 98]"
252,546,20,20,"[143, 219, 70, 86]"
252,567,20,20,"[168, 118, 62, 66]"
252,588,20,20,"[143, 219, 70, 86]"
252,609,20,20,"[168, 118, 62, 66]"
252,630,20,20,"[73, 109, 250, 98]"
252,651,20,20,"[168, 118, 62, 66]"
252,672,20,20,"[168, 118, 62, 66]"
252,693,20,20,"[168, 118, 62, 66]"
252,714,20,20,"[168, 118, 62, 66]"
252,735,20,20,"[168, 118, 62, 66]"
252,756,20,20,"[143, 219, 70, 86]"
252,777,20,20,"[168, 118, 62, 66]"
252,798,20,20,"[168, 118, 62, 66]"
252,819,20,20,"[143, 219, 70, 86]"
252,840,20,20,"[168, 118, 62, 66]"
252,861,20,20,"[73, 109, 250, 98]"
273,0,20,20,"[143, 219, 70, 86]"
273,21,20,20,"[73, 109, 250, 98]"
273,42,20,20,"[168, 118, 62, 66]"
273,63,20,20,"[168, 118, 62, 66]"
273,84,20,20,"[143, 219, 70, 86]"
273,105,20,20,"[168, 118, 62, 66]"
273,126,20,20,"[168, 118, 62, 66]"
273,147,20,20,"[73, 109, 250, 98]"
273,168,20,20,"[73, 109, 250, 98]"
273,189,20,20,"[168, 118, 62, 66]"
273,210,20,20,"[168, 118, 62, 66]"
273,231,20,20,"[168, 118, 62, 66]"
273,252,20,20,"[168, 118, 62, 66]"
273,273,20,20,"[143, 219, 70, 86]"
273,294,20,20,"[143, 219, 70, 86]"
273,315,20,20,"[168, 118, 62, 66]"
273,336,20,20,"[143, 219, 70, 86]"
273,357,20,20,"[73, 109, 250, 98]"
273,378,20,20,"[143, 219, 70, 86]"
273,399,20,20,"[73, 109, 250, 98]"
273,420,20,20,"[143, 219, 70, 86]"
273,441,20,20,"[143, 219, 70, 86]"
273,462,20,20,"[73, 109, 250, 98]"
273,483,20,20,"[143, 219, 70, 86]"
273,504,20,20,"[168, 118, 62, 66]"
273,525,20,20,"[73, 109, 250, 98]"
273,546,20,20,"[168, 118, 62, 66]"
273,567,20,20,"[73, 109, 250, 98]"
273,588,20,20,"[143, 219, 70, 86]"
273,609,20,20,"[143, 219, 70, 86]"
273,630,20,20,"[143, 219, 70, 86]"
273,651,20,20,"[143, 219, 70, 86]"
273,672,20,20,"[143, 219, 70, 86]"
273,693,20,20,"[73, 109, 250, 98]"
273,714,20,20,"[73, 109, 250, 98]"
273,735,20,20,"[143, 219, 70, 86]"
273,756,20,20,"[73, 109, 250, 98]"
273,777,20,20,"[168, 118, 62, 66]"
273,798,20,20,"[73, 109, 250, 98]"
273,819,20,20,"[73, 109, 250, 98]"
273,840,20,20,"[143, 219, 70, 86]"
273,861,20,20,"[143, 219, 70, 86]"
294,0,20,20,"[73, 109, 250, 98]"
294,21,20,20,"[73, 109, 250, 98]"
294,42,20,20,"[73, 109, 250, 98]"
294,63,20,20,"[73, 109, 250, 98]"
294,84,20,20,"[73, 109, 250, 98]"
294,105,20,20,"[73, 109, 250, 98]"
294,126,20,20,"[143, 219, 70, 86]"
294,147,20,20,"[73, 109, 250, 98]"
294,168,20,20,"[73, 109, 250, 98]"
294,189,20,20,"[168, 118, 62, 66]"
294,210,20,20,"[143, 219, 70, 86]"
294,231,20,20,"[143, 219, 70, 86]"
294,252,20,20,"[143, 219, 70, 86]"
294,273,20,20,"[168, 118, 62, 66]"
294,294,20,20,"[168, 118, 62, 66]"
294,315,20,20,"[143, 219, 70, 86]"
294,336,20,20,"[73, 109, 250, 98]"
294,357,20,20,"[143, 219, 70, 86]"
294,378,20,20,"[143, 219, 70, 86]"
